,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIR_TIME_MEAN
19554,RDU,"Raleigh/Durham, NC",FAR,"Fargo, ND",175.0
19555,RDU,"Raleigh/Durham, NC",FAY,"Fayetteville, NC",18.6
19556,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",1793.98
19557,RDU,"Raleigh/Durham, NC",FRG,"East Farmingdale, NY",60.0
19558,RDU,"Raleigh/Durham, NC",FSD,"Sioux Falls, SD",164.0
19559,RDU,"Raleigh/Durham, NC",FWA,"Fort Wayne, IN",132.0
19560,RDU,"Raleigh/Durham, NC",FYV,"Fayetteville, AR",165.0
19561,RDU,"Raleigh/Durham, NC",GEG,"Spokane, WA",289.0
19562,RDU,"Raleigh/Durham, NC",GNV,"Gainesville, FL",70.0
19563,RDU,"Raleigh/Durham, NC",GPT,"Gulfport/Biloxi, MS",102.43
19564,RDU,"Raleigh/Durham, NC",GRB,"Green Bay, WI",147.0
19565,RDU,"Raleigh/Durham, NC",GRR,"Grand Rapids, MI",148.0
19566,RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",48.13
19567,RDU,"Raleigh/Durham, NC",GSP,"Greer, SC",62.0
19568,RDU,"Raleigh/Durham, NC",GTR,"Columbus, MS",114.0
19569,RDU,"Raleigh/Durham, NC",HOU,"Houston, TX",191.0
19570,RDU,"Raleigh/Durham, NC",HSV,"Huntsville, AL",117.0
19571,RDU,"Raleigh/Durham, NC",IAD,"Washington, DC",933.89
19572,RDU,"Raleigh/Durham, NC",IAH,"Houston, TX",3906.93
19573,RDU,"Raleigh/Durham, NC",ILM,"Wilmington, NC",27.0
19574,RDU,"Raleigh/Durham, NC",IND,"Indianapolis, IN",1063.23
19575,RDU,"Raleigh/Durham, NC",INT,"Winston-Salem, NC",37.0
19576,RDU,"Raleigh/Durham, NC",ISO,"Kinston, NC",38.16
19577,RDU,"Raleigh/Durham, NC",ISP,"Islip, NY",75.0
19578,RDU,"Raleigh/Durham, NC",JAN,"Jackson/Vicksburg, MS",170.0
19579,RDU,"Raleigh/Durham, NC",JAX,"Jacksonville, FL",108.5
19580,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",2581.98
19581,RDU,"Raleigh/Durham, NC",LAF,"Lafayette, IN",97.0
19582,RDU,"Raleigh/Durham, NC",LAL,"Lakeland, FL",95.0
19583,RDU,"Raleigh/Durham, NC",LAN,"Lansing, MI",78.0
19584,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",7816.69
19585,RDU,"Raleigh/Durham, NC",LAX,"Los Angeles, CA",3606.0
19586,RDU,"Raleigh/Durham, NC",LCK,"Columbus, OH",92.0
19587,RDU,"Raleigh/Durham, NC",LEX,"Lexington, KY",119.0
19588,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",3235.24
19589,RDU,"Raleigh/Durham, NC",LGB,"Long Beach, CA",313.5
19590,RDU,"Raleigh/Durham, NC",LIT,"Little Rock, AR",129.2
19591,RDU,"Raleigh/Durham, NC",LYH,"Lynchburg, VA",24.0
19592,RDU,"Raleigh/Durham, NC",MCI,"Kansas City, MO",130.0
19593,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2690.75
19594,RDU,"Raleigh/Durham, NC",MDT,"Harrisburg, PA",96.33
19595,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",3675.59
19596,RDU,"Raleigh/Durham, NC",MEM,"Memphis, TN",2181.52
19597,RDU,"Raleigh/Durham, NC",MHT,"Manchester, NH",87.0
19598,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",2947.9
19599,RDU,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",1799.94
19600,RDU,"Raleigh/Durham, NC",MSN,"Madison, WI",122.5
19601,RDU,"Raleigh/Durham, NC",MSP,"Minneapolis, MN",4020.15
19602,RDU,"Raleigh/Durham, NC",MSY,"New Orleans, LA",120.0
19603,RDU,"Raleigh/Durham, NC",NZC,"Jacksonville, FL",70.0
19604,RDU,"Raleigh/Durham, NC",OGG,"Kahului, HI",620.0
19605,RDU,"Raleigh/Durham, NC",OKC,"Oklahoma City, OK",152.5
19606,RDU,"Raleigh/Durham, NC",OMA,"Omaha, NE",224.5
19607,RDU,"Raleigh/Durham, NC",ONT,"Ontario, CA",318.0
19608,RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL",3295.74
19609,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",61.21
19610,RDU,"Raleigh/Durham, NC",PAH,"Paducah, KY",85.0
19611,RDU,"Raleigh/Durham, NC",PBI,"West Palm Beach/Palm Beach, FL",115.86
19612,RDU,"Raleigh/Durham, NC",PGV,"Greenville, NC",26.0
19613,RDU,"Raleigh/Durham, NC",PHF,"Newport News/Williamsburg, VA",34.0
19614,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1800.08
19615,RDU,"Raleigh/Durham, NC",PHX,"Phoenix, AZ",8012.58
19616,RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA",2639.2
19617,RDU,"Raleigh/Durham, NC",PNS,"Pensacola, FL",86.0
19618,RDU,"Raleigh/Durham, NC",PSM,"Portsmouth, NH",92.0
19619,RDU,"Raleigh/Durham, NC",PVD,"Providence, RI",1024.1
19620,RDU,"Raleigh/Durham, NC",PWM,"Portland, ME",87.0
19621,RDU,"Raleigh/Durham, NC",RDU,"Raleigh/Durham, NC",46.0
19622,RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA",65.07
19623,RDU,"Raleigh/Durham, NC",ROA,"Roanoke, VA",34.75
19624,RDU,"Raleigh/Durham, NC",ROC,"Rochester, NY",80.0
19625,RDU,"Raleigh/Durham, NC",RSW,"Fort Myers, FL",395.2
19626,RDU,"Raleigh/Durham, NC",SAT,"San Antonio, TX",267.0
19627,RDU,"Raleigh/Durham, NC",SAV,"Savannah, GA",50.5
19628,RDU,"Raleigh/Durham, NC",SBN,"South Bend, IN",149.0
19629,RDU,"Raleigh/Durham, NC",SCE,"State College, PA",53.0
19630,RDU,"Raleigh/Durham, NC",SDF,"Louisville, KY",917.95
19631,RDU,"Raleigh/Durham, NC",SFO,"San Francisco, CA",286.0
19632,RDU,"Raleigh/Durham, NC",SGF,"Springfield, MO",132.0
19633,RDU,"Raleigh/Durham, NC",SHV,"Shreveport, LA",158.0
19634,RDU,"Raleigh/Durham, NC",SJC,"San Jose, CA",338.0
19635,RDU,"Raleigh/Durham, NC",SPI,"Springfield, IL",107.0
19636,RDU,"Raleigh/Durham, NC",SPS,"Wichita Falls, TX",188.0
19637,RDU,"Raleigh/Durham, NC",STL,"St, Louis, MO",1790.42
19638,RDU,"Raleigh/Durham, NC",STT,"Charlotte Amalie, VI",190.0
19639,RDU,"Raleigh/Durham, NC",SWF,"Newburgh/Poughkeepsie, NY",105.5
19640,RDU,"Raleigh/Durham, NC",SYR,"Syracuse, NY",73.0
19641,RDU,"Raleigh/Durham, NC",TCL,"Tuscaloosa, AL",91.33
19642,RDU,"Raleigh/Durham, NC",TEB,"Teterboro, NJ",71.5
19643,RDU,"Raleigh/Durham, NC",TLH,"Tallahassee, FL",94.58
19644,RDU,"Raleigh/Durham, NC",TOL,"Toledo, OH",590.0
19645,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2198.03
19646,RDU,"Raleigh/Durham, NC",TUL,"Tulsa, OK",143.0
19647,RDU,"Raleigh/Durham, NC",TUP,"Tupelo, MS",118.0
19648,RDU,"Raleigh/Durham, NC",TYS,"Knoxville, TN",65.83
19649,RDU,"Raleigh/Durham, NC",UTM,"Tunica, MS",150.0
19650,RDU,"Raleigh/Durham, NC",YIP,"Detroit, MI",104.2
19651,RDV,"Red Devil, AK",ANC,"Anchorage, AK",96.8
19652,RDV,"Red Devil, AK",ANI,"Aniak, AK",106.21
19653,RDV,"Red Devil, AK",BET,"Bethel, AK",92.75
19654,RDV,"Red Devil, AK",CHU,"Chuathbaluk, AK",52.67
19655,RDV,"Red Devil, AK",CKD,"Crooked Creek, AK",31.05
19656,RDV,"Red Devil, AK",KLG,"Kalskag, AK",47.0
19657,RDV,"Red Devil, AK",MCG,"McGrath, AK",47.0
19658,RDV,"Red Devil, AK",SLQ,"Sleetmute, AK",47.97
19659,RDV,"Red Devil, AK",SRV,"Stony River, AK",31.31
19660,RFD,"Rockford, IL",ADS,"Dallas, TX",251.0
19661,RFD,"Rockford, IL",ANC,"Anchorage, AK",7050.67
19662,RFD,"Rockford, IL",ATL,"Atlanta, GA",1053.06
19663,RFD,"Rockford, IL",AZA,"Phoenix, AZ",2469.5
19664,RFD,"Rockford, IL",BDL,"Hartford, CT",1669.17
19665,RFD,"Rockford, IL",BFI,"Seattle, WA",3250.62
19666,RFD,"Rockford, IL",BIL,"Billings, MT",141.0
19667,RFD,"Rockford, IL",BRO,"Brownsville, TX",372.0
19668,RFD,"Rockford, IL",BUF,"Buffalo, NY",72.0
19669,RFD,"Rockford, IL",BUR,"Burbank, CA",1332.0
19670,RFD,"Rockford, IL",BWG,"Bowling Green, KY",73.0
19671,RFD,"Rockford, IL",BWI,"Baltimore, MD",1145.8
19672,RFD,"Rockford, IL",CAK,"Akron, OH",54.0
19673,RFD,"Rockford, IL",CLE,"Cleveland, OH",234.5
19674,RFD,"Rockford, IL",CLT,"Charlotte, NC",180.0
19675,RFD,"Rockford, IL",DEN,"Denver, CO",1540.73
19676,RFD,"Rockford, IL",DFW,"Dallas/Fort Worth, TX",1562.07
19677,RFD,"Rockford, IL",DLH,"Duluth, MN",71.0
19678,RFD,"Rockford, IL",DPA,"Chicago, IL",16.0
19679,RFD,"Rockford, IL",DSM,"Des Moines, IA",163.0
19680,RFD,"Rockford, IL",DTO,"Denton, TX",102.0
19681,RFD,"Rockford, IL",DTW,"Detroit, MI",550.63
19682,RFD,"Rockford, IL",EWR,"Newark, NJ",327.5
19683,RFD,"Rockford, IL",FNT,"Flint, MI",65.0
19684,RFD,"Rockford, IL",FWA,"Fort Wayne, IN",38.5
19685,RFD,"Rockford, IL",GDC,"Greenville, SC",108.0
19686,RFD,"Rockford, IL",GJT,"Grand Junction, CO",168.0
19687,RFD,"Rockford, IL",GPT,"Gulfport/Biloxi, MS",119.0
19688,RFD,"Rockford, IL",HNL,"Honolulu, HI",538.0
19689,RFD,"Rockford, IL",HSV,"Huntsville, AL",73.0
19690,RFD,"Rockford, IL",IAH,"Houston, TX",1688.07
19691,RFD,"Rockford, IL",ICT,"Wichita, KS",84.0
19692,RFD,"Rockford, IL",IFP,"Bullhead City, AZ",203.36
19693,RFD,"Rockford, IL",IND,"Indianapolis, IN",42.0
19694,RFD,"Rockford, IL",JFK,"New York, NY",1283.88
19695,RFD,"Rockford, IL",LAS,"Las Vegas, NV",1396.5
19696,RFD,"Rockford, IL",LAX,"Los Angeles, CA",1314.33
19697,RFD,"Rockford, IL",LRD,"Laredo, TX",230.67
19698,RFD,"Rockford, IL",MCI,"Kansas City, MO",150.5
19699,RFD,"Rockford, IL",MCO,"Orlando, FL",147.5
19700,RFD,"Rockford, IL",MHR,"Sacramento, CA",1274.0
19701,RFD,"Rockford, IL",MKC,"Kansas City, MO",55.0
19702,RFD,"Rockford, IL",MSP,"Minneapolis, MN",481.9
19703,RFD,"Rockford, IL",MSY,"New Orleans, LA",186.0
19704,RFD,"Rockford, IL",OAK,"Oakland, CA",1323.0
19705,RFD,"Rockford, IL",ONT,"Ontario, CA",2001.67
19706,RFD,"Rockford, IL",ORD,"Chicago, IL",25.9
19707,RFD,"Rockford, IL",PBI,"West Palm Beach/Palm Beach, FL",531.43
19708,RFD,"Rockford, IL",PDX,"Portland, OR",922.23
19709,RFD,"Rockford, IL",PGD,"Punta Gorda, FL",491.47
19710,RFD,"Rockford, IL",PHX,"Phoenix, AZ",2761.08
19711,RFD,"Rockford, IL",PIA,"Peoria, IL",185.94
19712,RFD,"Rockford, IL",PIE,"St, Petersburg, FL",1366.5
19713,RFD,"Rockford, IL",PTK,"Pontiac, MI",128.75
19714,RFD,"Rockford, IL",RNO,"Reno, NV",228.0
19715,RFD,"Rockford, IL",SAT,"San Antonio, TX",2259.42
19716,RFD,"Rockford, IL",SBN,"South Bend, IN",27.0
19717,RFD,"Rockford, IL",SDF,"Louisville, KY",332.62
19718,RFD,"Rockford, IL",SEA,"Seattle, WA",361.5
19719,RFD,"Rockford, IL",SFB,"Sanford, FL",1735.64
19720,RFD,"Rockford, IL",SLC,"Salt Lake City, UT",648.0
19721,RFD,"Rockford, IL",STL,"St, Louis, MO",173.0
19722,RFD,"Rockford, IL",TOL,"Toledo, OH",217.72
19723,RFD,"Rockford, IL",TYS,"Knoxville, TN",140.0
19724,RFD,"Rockford, IL",UGN,"Waukegan, IL",18.0
19725,RFD,"Rockford, IL",YIP,"Detroit, MI",54.42
19726,RHI,"Rhinelander, WI",ATW,"Appleton, WI",167.5
19727,RHI,"Rhinelander, WI",CMX,"Hancock/Houghton, MI",37.0
19728,RHI,"Rhinelander, WI",IMT,"Iron Mountain/Kingsfd, MI",27.0
19729,RHI,"Rhinelander, WI",IWD,"Ironwood, MI",541.79
19730,RHI,"Rhinelander, WI",MKE,"Milwaukee, WI",1784.45
19731,RHI,"Rhinelander, WI",MSP,"Minneapolis, MN",1369.94
19732,RHI,"Rhinelander, WI",RST,"Rochester, MN",276.33
19733,RIC,"Richmond, VA",ABE,"Allentown/Bethlehem/Easton, PA",76.43
19734,RIC,"Richmond, VA",ACY,"Atlantic City, NJ",223.6
19735,RIC,"Richmond, VA",ADS,"Dallas, TX",170.0
19736,RIC,"Richmond, VA",AEX,"Alexandria, LA",176.0
19737,RIC,"Richmond, VA",ALB,"Albany, NY",121.0
19738,RIC,"Richmond, VA",ATL,"Atlanta, GA",4218.92
19739,RIC,"Richmond, VA",AVP,"Scranton/Wilkes-Barre, PA",93.0
19740,RIC,"Richmond, VA",BDL,"Hartford, CT",105.0
19741,RIC,"Richmond, VA",BED,"Bedford, MA",72.5
19742,RIC,"Richmond, VA",BGR,"Bangor, ME",81.0
19743,RIC,"Richmond, VA",BHM,"Birmingham, AL",93.0
19744,RIC,"Richmond, VA",BNA,"Nashville, TN",218.67
19745,RIC,"Richmond, VA",BOS,"Boston, MA",3701.54
19746,RIC,"Richmond, VA",BPT,"Beaumont/Port Arthur, TX",170.0
19747,RIC,"Richmond, VA",BUR,"Burbank, CA",284.0
19748,RIC,"Richmond, VA",BWI,"Baltimore, MD",38.33
19749,RIC,"Richmond, VA",CAE,"Columbia, SC",78.5
19750,RIC,"Richmond, VA",CHO,"Charlottesville, VA",26.2
19751,RIC,"Richmond, VA",CHS,"Charleston, SC",65.0
19752,RIC,"Richmond, VA",CLE,"Cleveland, OH",4247.85
19753,RIC,"Richmond, VA",CLL,"College Station/Bryan, TX",170.0
19754,RIC,"Richmond, VA",CLT,"Charlotte, NC",1488.84
19755,RIC,"Richmond, VA",CMH,"Columbus, OH",110.75
19756,RIC,"Richmond, VA",CMI,"Champaign/Urbana, IL",100.0
19757,RIC,"Richmond, VA",CVG,"Cincinnati, OH",1263.85
19758,RIC,"Richmond, VA",DAY,"Dayton, OH",97.0
19759,RIC,"Richmond, VA",DCA,"Washington, DC",37.72
19760,RIC,"Richmond, VA",DEN,"Denver, CO",208.5
19761,RIC,"Richmond, VA",DFW,"Dallas/Fort Worth, TX",13445.54
19762,RIC,"Richmond, VA",DSM,"Des Moines, IA",128.0
19763,RIC,"Richmond, VA",DTW,"Detroit, MI",2703.0
19764,RIC,"Richmond, VA",EWR,"Newark, NJ",2823.5
19765,RIC,"Richmond, VA",FLL,"Fort Lauderdale, FL",3058.29
19766,RIC,"Richmond, VA",FRG,"East Farmingdale, NY",70.0
19767,RIC,"Richmond, VA",FWA,"Fort Wayne, IN",74.5
19768,RIC,"Richmond, VA",GEG,"Spokane, WA",285.0
19769,RIC,"Richmond, VA",GPT,"Gulfport/Biloxi, MS",122.5
19770,RIC,"Richmond, VA",GRR,"Grand Rapids, MI",93.0
19771,RIC,"Richmond, VA",GSO,"Greensboro/High Point, NC",60.67
19772,RIC,"Richmond, VA",GSP,"Greer, SC",83.0
19773,RIC,"Richmond, VA",HOU,"Houston, TX",175.75
19774,RIC,"Richmond, VA",HPN,"White Plains, NY",67.0
19775,RIC,"Richmond, VA",HTS,"Ashland, WV",70.25
19776,RIC,"Richmond, VA",IAD,"Washington, DC",566.83
19777,RIC,"Richmond, VA",IAG,"Niagara Falls, NY",77.0
19778,RIC,"Richmond, VA",IAH,"Houston, TX",11559.0
19779,RIC,"Richmond, VA",IND,"Indianapolis, IN",526.4
19780,RIC,"Richmond, VA",IPT,"Williamsport, PA",78.0
19781,RIC,"Richmond, VA",JAN,"Jackson/Vicksburg, MS",120.0
19782,RIC,"Richmond, VA",JAX,"Jacksonville, FL",108.75
19783,RIC,"Richmond, VA",JFK,"New York, NY",1648.38
19784,RIC,"Richmond, VA",JQF,"CONCORD, NC",75.25
19785,RIC,"Richmond, VA",LCK,"Columbus, OH",69.67
19786,RIC,"Richmond, VA",LEX,"Lexington, KY",84.0
19787,RIC,"Richmond, VA",LFT,"Lafayette, LA",189.0
19788,RIC,"Richmond, VA",LGA,"New York, NY",2263.79
19789,RIC,"Richmond, VA",LSV,"Las Vegas, NV",360.0
19790,RIC,"Richmond, VA",LUK,"Cincinnati, OH",75.0
19791,RIC,"Richmond, VA",LYH,"Lynchburg, VA",30.0
19792,RIC,"Richmond, VA",MCO,"Orlando, FL",2157.5
19793,RIC,"Richmond, VA",MDT,"Harrisburg, PA",57.75
19794,RIC,"Richmond, VA",MEM,"Memphis, TN",1274.74
19795,RIC,"Richmond, VA",MFE,"Mission/McAllen/Edinburg, TX",205.0
19796,RIC,"Richmond, VA",MIA,"Miami, FL",3891.76
19797,RIC,"Richmond, VA",MSP,"Minneapolis, MN",2756.41
19798,RIC,"Richmond, VA",MSY,"New Orleans, LA",133.5
19799,RIC,"Richmond, VA",MYR,"Myrtle Beach, SC",53.0
19800,RIC,"Richmond, VA",NBG,"New Orleans, LA",145.0
19801,RIC,"Richmond, VA",OKC,"Oklahoma City, OK",180.0
19802,RIC,"Richmond, VA",ORD,"Chicago, IL",4346.26
19803,RIC,"Richmond, VA",ORF,"Norfolk, VA",143.36
19804,RIC,"Richmond, VA",PHF,"Newport News/Williamsburg, VA",17.0
19805,RIC,"Richmond, VA",PHL,"Philadelphia, PA",1357.49
19806,RIC,"Richmond, VA",PIA,"Peoria, IL",142.5
19807,RIC,"Richmond, VA",PIT,"Pittsburgh, PA",55.0
19808,RIC,"Richmond, VA",RDU,"Raleigh/Durham, NC",36.55
19809,RIC,"Richmond, VA",RFD,"Rockford, IL",178.0
19810,RIC,"Richmond, VA",RIC,"Richmond, VA",189.58
19811,RIC,"Richmond, VA",ROA,"Roanoke, VA",41.0
19812,RIC,"Richmond, VA",ROC,"Rochester, NY",57.0
19813,RIC,"Richmond, VA",SAT,"San Antonio, TX",210.75
19814,RIC,"Richmond, VA",SAV,"Savannah, GA",114.0
19815,RIC,"Richmond, VA",SBN,"South Bend, IN",97.0
19816,RIC,"Richmond, VA",SDF,"Louisville, KY",728.62
19817,RIC,"Richmond, VA",SLN,"Salina, KS",145.5
19818,RIC,"Richmond, VA",STL,"St, Louis, MO",140.67
19819,RIC,"Richmond, VA",SWF,"Newburgh/Poughkeepsie, NY",149.0
19820,RIC,"Richmond, VA",TCL,"Tuscaloosa, AL",99.0
19821,RIC,"Richmond, VA",TPA,"Tampa, FL",103.0
19822,RIC,"Richmond, VA",TUL,"Tulsa, OK",183.0
19823,RIC,"Richmond, VA",TUS,"Tucson, AZ",564.5
19824,RIC,"Richmond, VA",TYS,"Knoxville, TN",83.88
19825,RIC,"Richmond, VA",UTM,"Tunica, MS",200.0
19826,RIC,"Richmond, VA",YIP,"Detroit, MI",120.0
19827,RIL,"Rifle, CO",SAF,"Santa Fe, NM",41.0
19828,RIL,"Rifle, CO",TEB,"Teterboro, NJ",198.0
19829,RIV,"Riverside, CA",DFW,"Dallas/Fort Worth, TX",157.0
19830,RIV,"Riverside, CA",HIK,"Honolulu, HI",341.0
19831,RIV,"Riverside, CA",JFK,"New York, NY",284.0
19832,RIV,"Riverside, CA",LNK,"Lincoln, NE",154.0
19833,RIV,"Riverside, CA",N1C,"Cherry Point, NC",367.67
19834,RIV,"Riverside, CA",NKT,"Cherry Point, NC",68.0
19835,RIV,"Riverside, CA",PIT,"Pittsburgh, PA",251.0
19836,RIV,"Riverside, CA",TPA,"Tampa, FL",517.0
19837,RIW,"Riverton/Lander, WY",BIL,"Billings, MT",128.5
19838,RIW,"Riverton/Lander, WY",CYS,"Cheyenne, WY",90.5
19839,RIW,"Riverton/Lander, WY",DEN,"Denver, CO",3502.59
19840,RIW,"Riverton/Lander, WY",DIK,"Dickinson, ND",72.0
19841,RIW,"Riverton/Lander, WY",HVR,"Havre, MT",777.75
19842,RIW,"Riverton/Lander, WY",LAR,"Laramie, WY",86.0
19843,RIW,"Riverton/Lander, WY",LWT,"Lewistown, MT",1061.0
19844,RIW,"Riverton/Lander, WY",RKS,"Rock Springs, WY",108.0
19845,RIW,"Riverton/Lander, WY",SHR,"Sheridan, WY",39.5
19846,RIW,"Riverton/Lander, WY",WRL,"Worland, WY",31.0
19847,RKD,"Rockland, ME",BOS,"Boston, MA",5226.08
19848,RKD,"Rockland, ME",HPN,"White Plains, NY",96.0
19849,RKD,"Rockland, ME",HTO,"East Hampton, NY",63.0
19850,RKD,"Rockland, ME",MVY,"Martha's Vineyard, MA",48.0
19851,RKD,"Rockland, ME",SFM,"Sanford, ME",24.0
19852,RKD,"Rockland, ME",SLN,"Salina, KS",222.0
19853,RKD,"Rockland, ME",TEB,"Teterboro, NJ",160.0
19854,RKS,"Rock Springs, WY",CPR,"Casper, WY",1400.83
19855,RKS,"Rock Springs, WY",CYS,"Cheyenne, WY",82.5
19856,RKS,"Rock Springs, WY",DEN,"Denver, CO",3374.94
19857,RKS,"Rock Springs, WY",ENV,"Wendover, UT",38.6
19858,RKS,"Rock Springs, WY",GCC,"Gillette, WY",1560.17
19859,RKS,"Rock Springs, WY",IFP,"Bullhead City, AZ",81.0
19860,RKS,"Rock Springs, WY",MSP,"Minneapolis, MN",98.0
19861,RKS,"Rock Springs, WY",SLC,"Salt Lake City, UT",2912.92
19862,RKS,"Rock Springs, WY",VEL,"Vernal, UT",24.0
19863,RLU,"Bornite/Ruby Creek, AK",DCK,"Dahl Creek, AK",22.13
19864,RLU,"Bornite/Ruby Creek, AK",FAI,"Fairbanks, AK",404.64
19865,RLU,"Bornite/Ruby Creek, AK",IAN,"Kiana, AK",21.0
19866,RLU,"Bornite/Ruby Creek, AK",OTZ,"Kotzebue, AK",109.13
19867,RME,"Rome, NY",ACY,"Atlantic City, NJ",74.88
19868,RME,"Rome, NY",ANC,"Anchorage, AK",397.0
19869,RME,"Rome, NY",BIF,"El Paso, TX",246.0
19870,RME,"Rome, NY",CLE,"Cleveland, OH",75.0
19871,RME,"Rome, NY",CMH,"Columbus, OH",62.0
19872,RME,"Rome, NY",DTW,"Detroit, MI",84.5
19873,RME,"Rome, NY",DXR,"Danbury, CT",36.0
19874,RME,"Rome, NY",GYY,"Gary, IN",85.0
19875,RME,"Rome, NY",ROA,"Roanoke, VA",85.0
19876,RME,"Rome, NY",SDF,"Louisville, KY",96.0
19877,RME,"Rome, NY",SYR,"Syracuse, NY",26.25
19878,RME,"Rome, NY",YIP,"Detroit, MI",126.0
19879,RMG,"Rome, GA",EWR,"Newark, NJ",126.0
19880,RMG,"Rome, GA",LRD,"Laredo, TX",179.0
19881,RMG,"Rome, GA",UTM,"Tunica, MS",78.0
19882,RMN,"Stafford, VA",ACY,"Atlantic City, NJ",42.0
19883,RMP,"Rampart, AK",AET,"Allakaket, AK",37.0
19884,RMP,"Rampart, AK",AKP,"Anaktuvuk Pass, AK",56.8
19885,RMP,"Rampart, AK",ANC,"Anchorage, AK",73.0
19886,RMP,"Rampart, AK",ARC,"Arctic Village, AK",68.0
19887,RMP,"Rampart, AK",FAI,"Fairbanks, AK",153.84
19888,RMP,"Rampart, AK",HUS,"Hughes, AK",43.0
19889,RMP,"Rampart, AK",MLY,"Manley Hot Springs, AK",22.67
19890,RMP,"Rampart, AK",MNT,"Minto, AK",34.33
19891,RMP,"Rampart, AK",SVS,"Stevens Village, AK",24.0
19892,RMP,"Rampart, AK",TAL,"Tanana, AK",32.0
19893,RNO,"Reno, NV",ABQ,"Albuquerque, NM",94.33
19894,RNO,"Reno, NV",ACT,"Waco, TX",174.0
19895,RNO,"Reno, NV",AFW,"Dallas/Fort Worth, TX",151.0
19896,RNO,"Reno, NV",AMA,"Amarillo, TX",180.0
19897,RNO,"Reno, NV",AZA,"Phoenix, AZ",244.7
19898,RNO,"Reno, NV",BFF,"Scottsbluff, NE",149.0
19899,RNO,"Reno, NV",BLI,"Bellingham, WA",87.0
19900,RNO,"Reno, NV",BOI,"Boise, ID",1039.81
19901,RNO,"Reno, NV",BUR,"Burbank, CA",52.67
19902,RNO,"Reno, NV",CRP,"Corpus Christi, TX",180.0
19903,RNO,"Reno, NV",CWA,"Mosinee, WI",192.0
19904,RNO,"Reno, NV",CYS,"Cheyenne, WY",149.0
19905,RNO,"Reno, NV",DEN,"Denver, CO",3036.3
19906,RNO,"Reno, NV",DFW,"Dallas/Fort Worth, TX",7393.1
19907,RNO,"Reno, NV",ELP,"El Paso, TX",296.0
19908,RNO,"Reno, NV",FAR,"Fargo, ND",162.0
19909,RNO,"Reno, NV",FAT,"Fresno, CA",34.5
19910,RNO,"Reno, NV",FLL,"Fort Lauderdale, FL",270.0
19911,RNO,"Reno, NV",GCK,"Garden City, KS",132.0
19912,RNO,"Reno, NV",GEG,"Spokane, WA",74.0
19913,RNO,"Reno, NV",GRR,"Grand Rapids, MI",198.0
19914,RNO,"Reno, NV",IAH,"Houston, TX",3738.75
19915,RNO,"Reno, NV",ICT,"Wichita, KS",150.0
19916,RNO,"Reno, NV",IND,"Indianapolis, IN",1248.5
19917,RNO,"Reno, NV",ISP,"Islip, NY",284.0
19918,RNO,"Reno, NV",LAS,"Las Vegas, NV",4916.45
19919,RNO,"Reno, NV",LAX,"Los Angeles, CA",3016.88
19920,RNO,"Reno, NV",LBB,"Lubbock, TX",150.0
19921,RNO,"Reno, NV",LGB,"Long Beach, CA",63.0
19922,RNO,"Reno, NV",LGU,"Logan, UT",70.0
19923,RNO,"Reno, NV",MDW,"Chicago, IL",5248.64
19924,RNO,"Reno, NV",MEM,"Memphis, TN",3377.68
19925,RNO,"Reno, NV",MHR,"Sacramento, CA",138.92
19926,RNO,"Reno, NV",MLU,"Monroe, LA",181.0
19927,RNO,"Reno, NV",MRY,"Monterey, CA",47.67
19928,RNO,"Reno, NV",MSO,"Missoula, MT",90.0
19929,RNO,"Reno, NV",MSP,"Minneapolis, MN",1786.53
19930,RNO,"Reno, NV",NJK,"El Centro, CA",79.0
19931,RNO,"Reno, NV",OAK,"Oakland, CA",1115.72
19932,RNO,"Reno, NV",OKC,"Oklahoma City, OK",212.0
19933,RNO,"Reno, NV",ONT,"Ontario, CA",459.94
19934,RNO,"Reno, NV",ORD,"Chicago, IL",4059.0
19935,RNO,"Reno, NV",PDX,"Portland, OR",1988.35
19936,RNO,"Reno, NV",PHL,"Philadelphia, PA",1262.33
19937,RNO,"Reno, NV",PHX,"Phoenix, AZ",3081.71
19938,RNO,"Reno, NV",PIH,"Pocatello, ID",96.0
19939,RNO,"Reno, NV",PUW,"Pullman, WA",82.0
19940,RNO,"Reno, NV",RFD,"Rockford, IL",186.0
19941,RNO,"Reno, NV",SAN,"San Diego, CA",1764.9
19942,RNO,"Reno, NV",SAT,"San Antonio, TX",181.5
